city_name,date,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
Canlaon,2024-08-30,1.125,333.37,0.052500000000000005,3.06,21.615,0.56,3.9,4.3774999999999995,1.9275
Canlaon,2024-08-31,1.375,398.87375,0.0775,4.465,24.94625,0.6475,6.65125,7.265,2.97375
Carcar,2024-08-01,1.375,347.13875,0.02,3.72375,36.83625,2.17125,10.3175,13.875,6.43
Carcar,2024-08-02,1.0,313.75875,0.045000000000000005,3.3075,24.475,1.6075,4.14125,6.4087499999999995,5.2162500000000005
Carcar,2024-08-03,1.0,264.52625,0.022500000000000003,1.3900000000000001,21.34625,0.63625,1.07375,2.0075,1.6825
Carcar,2024-08-04,1.0,254.93124999999998,0.021249999999999998,0.9975,20.63125,0.44875,0.7075,1.34625,1.10375
Carcar,2024-08-05,1.0,256.59875,0.025,0.8725,21.07625,0.44125000000000003,0.57875,1.19125,0.845
Carcar,2024-08-06,1.0,275.375,0.0275,1.07625,13.25375,0.55625,0.88125,1.7125000000000001,1.08375
Carcar,2024-08-07,1.0,287.0575,0.06125,2.25625,18.07125,1.02375,2.25125,4.17125,3.34125
Carcar,2024-08-08,1.0,273.2875,0.04625,2.4850000000000003,19.2225,1.2025000000000001,2.2975,4.578749999999999,3.7037500000000003
Carcar,2024-08-09,1.0,272.455,0.04625,2.5324999999999998,23.13375,1.16125,2.6425,4.415,3.3112500000000002
Carcar,2024-08-10,1.0,244.91500000000002,0.02,1.28125,18.150000000000002,0.525,0.985,1.84875,1.43375
Carcar,2024-08-11,1.0,238.24,0.03875,1.8475000000000001,16.71875,0.7112499999999999,1.41875,2.765,2.7025
Carcar,2024-08-12,1.0,241.16125,0.045000000000000005,1.7025,18.89875,0.7475,1.435,2.7975,2.0475
Carcar,2024-08-13,1.0,256.18125,0.0425,3.35875,20.25,1.845,2.425,4.7675,4.265
Carcar,2024-08-14,1.0,277.45875,0.03625,3.81875,26.419999999999998,1.80375,4.02625,6.532500000000001,5.19625
Carcar,2024-08-15,1.0,296.655,0.0475,4.875,28.901249999999997,3.0374999999999996,5.52375,9.2875,8.4175
Carcar,2024-08-16,1.5,332.95,0.04375,7.02625,41.66375,4.96375,10.286249999999999,14.32375,5.1675
Carcar,2024-08-17,2.0,399.70875,0.05375,6.9262500000000005,55.16375,7.0075,18.16125,22.58625,9.87125
Carcar,2024-08-18,1.0,296.65375,0.0725,6.83125,27.695,4.545,5.47,8.25375,5.84375
Carcar,2024-08-19,1.375,339.62874999999997,0.0775,8.385,30.08625,5.28625,8.02875,12.57625,8.175
Carcar,2024-08-20,1.625,346.72125,0.13125,6.225,48.481249999999996,5.36875,11.151250000000001,16.07,6.83
Carcar,2024-08-21,1.5,345.88625,0.13125,8.185,27.27,4.90625,8.8075,12.875,5.45125
Carcar,2024-08-22,1.5,337.12625,0.01625,5.81625,41.9325,4.70125,11.64375,15.8225,5.609999999999999
Carcar,2024-08-23,1.25,304.9975,0.04125,5.27,24.4525,3.36,7.865,11.37625,5.13375
Carcar,2024-08-24,1.0,282.05,0.021249999999999998,1.90125,28.47625,0.84375,2.18875,3.3825,2.5275
Carcar,2024-08-25,1.0,267.865,0.0125,1.055,16.495,0.45625,0.81,1.50125,1.13375
Carcar,2024-08-26,1.0,286.22249999999997,0.02875,1.10625,16.1275,0.56625,0.8587499999999999,1.6625,1.135
Carcar,2024-08-27,1.0,283.30125,0.025,0.9325,15.17625,0.50125,0.67625,1.34375,0.885
Carcar,2024-08-28,1.0,271.61875,0.02875,0.90375,16.44125,0.49,0.7925,1.46,0.90375
Carcar,2024-08-29,1.0,254.92875,0.01625,0.9450000000000001,14.965,0.4975,0.75,1.445,0.9325
Carcar,2024-08-30,1.0,284.55375,0.03,1.89625,18.99875,0.99875,1.69625,3.1525,2.15875
Carcar,2024-08-31,1.0,348.3925,0.1075,5.95,28.7775,2.9225,6.2524999999999995,9.39125,7.592499999999999
Carmona,2024-08-01,2.5,1050.17625,9.69125,24.55875,23.58,14.43875,28.5575,35.405,6.702500000000001
Carmona,2024-08-02,4.375,1629.71125,12.20125,40.335,57.192499999999995,25.215,65.65375,74.33125,14.81625
Carmona,2024-08-03,3.75,1487.01875,2.17875,32.99375,52.9525,15.8025,84.645,94.3575,8.1975
Carmona,2024-08-04,2.625,825.2875,0.8625,17.745,33.85625,8.36625,33.905,40.40375,4.7225
Carmona,2024-08-05,1.0,406.38375,0.28,8.401250000000001,34.4675,5.6125,3.355,5.015000000000001,2.62375
Carmona,2024-08-06,1.0,382.60375,0.22624999999999998,7.025,35.22625,4.98625,3.455,4.8925,2.315
Carmona,2024-08-07,1.0,380.1,0.23,6.56625,33.84125,4.71,3.395,4.95875,2.19375
Carmona,2024-08-08,1.0,368.83375,0.41000000000000003,6.145,25.549999999999997,4.42875,3.20125,4.48125,2.09625
Carmona,2024-08-09,1.0,344.635,0.22124999999999997,6.077500000000001,28.3425,4.2212499999999995,2.61875,3.99625,1.9625
Carmona,2024-08-10,1.0,315.43,0.28500000000000003,4.65875,23.9625,3.3899999999999997,2.26625,3.37375,1.7025
Carmona,2024-08-11,1.0,329.61375,0.39375,3.955,22.44125,3.2199999999999998,2.7325,4.12875,1.7675
Carmona,2024-08-12,1.0,345.88625,0.54125,5.3125,16.76375,4.295,3.55,5.6175,2.0925000000000002
Carmona,2024-08-13,1.0,375.50874999999996,1.145,6.96375,12.565000000000001,5.255,3.7575,6.10375,2.51875
Carmona,2024-08-14,1.0,419.73625000000004,1.3575,8.86375,10.16,6.15,4.68,7.04125,3.065
Carmona,2024-08-15,1.625,663.8199999999999,9.30375,10.80125,9.51,9.036249999999999,11.61875,16.36375,4.63
Carmona,2024-08-16,2.125,925.84,16.14,14.36375,6.117500000000001,12.92,17.263749999999998,22.615,7.81625
Carmona,2024-08-17,2.625,1209.975,23.104999999999997,19.60125,8.08,14.64,34.2475,44.615,8.66625
Carmona,2024-08-18,2.75,1183.2725,13.345,23.798750000000002,14.216249999999999,13.36875,31.22875,39.0375,9.46375
Carmona,2024-08-19,3.5,1389.38375,7.105,29.5175,35.7525,16.88375,53.3575,62.71125,6.8275
Carmona,2024-08-20,4.125,1613.02,18.74,33.417500000000004,53.825,22.0075,65.5575,76.2675,9.69875
Carmona,2024-08-21,3.375,1696.88625,14.81625,41.4925,18.473750000000003,26.55375,68.79124999999999,78.7125,10.248750000000001
Carmona,2024-08-22,4.625,2021.90875,27.3375,38.46125,62.26,37.76125,106.75625,126.20125,10.3475
Carmona,2024-08-23,4.5,1729.01125,4.9975000000000005,47.04,44.746249999999996,32.54375,99.37125,111.3725,8.3825
Carmona,2024-08-24,3.75,1197.4575,6.6725,28.3525,45.9125,22.740000000000002,57.575,66.04875,8.43875
Carmona,2024-08-25,3.5,1178.6837500000001,2.5125,32.47375,45.11125,17.555,59.528749999999995,66.16625,6.5125
Carmona,2024-08-26,1.5,656.3075,3.39625,14.55625,15.830000000000002,9.09125,13.5575,16.50375,5.42625
Carmona,2024-08-27,1.0,384.69,0.20625000000000002,8.08125,28.11875,5.545,3.285,4.6825,2.60125
Carmona,2024-08-28,1.25,474.8125,0.5800000000000001,9.2875,37.7525,6.14375,4.8425,6.4037500000000005,2.6375
Carmona,2024-08-29,1.0,482.73875,0.23750000000000002,11.6225,33.93,7.69,5.37625,7.02125,2.9587499999999998
Carmona,2024-08-30,2.0,980.4975,8.74375,19.0575,13.45625,11.16,22.2475,27.98625,8.942499999999999
Carmona,2024-08-31,3.875,1189.1125,8.6775,24.65625,82.45375,19.16375,53.29,60.34625,7.69375
Catbalogan,2024-08-01,1.25,308.33625,0.021249999999999998,1.795,33.685,0.7212500000000001,5.672499999999999,6.07375,1.44
Catbalogan,2024-08-02,1.0,297.90625,0.01125,1.33375,45.06125,0.405,3.28625,3.4975,0.68125
Catbalogan,2024-08-03,1.0,307.08375,0.022500000000000003,1.36625,43.9875,0.28625,2.92125,3.14125,0.59
Catbalogan,2024-08-04,1.0,296.23625,0.015,1.37875,32.589999999999996,0.30875,2.20375,2.37125,0.44
Catbalogan,2024-08-05,1.0,280.79875,0.04125,1.69625,25.32375,0.4275,1.5474999999999999,1.68625,0.39125
Catbalogan,2024-08-06,1.0,313.76,0.03375,2.66125,32.52375,1.14375,2.6225,2.93,0.7
Catbalogan,2024-08-07,1.125,315.845,0.04375,2.1725,39.875,1.4837500000000001,5.1225000000000005,5.6674999999999995,0.69625
Catbalogan,2024-08-08,1.25,320.85249999999996,0.034999999999999996,1.9675,42.246249999999996,1.14875,5.37,5.9575,1.38
Catbalogan,2024-08-09,1.625,298.73875,0.05625,1.9425,55.567499999999995,1.48875,7.9,8.4425,0.9425
Catbalogan,2024-08-10,1.0,263.27375,0.027500000000000004,1.8125,30.465,0.96875,3.41625,3.77875,0.56875
Catbalogan,2024-08-11,1.0,272.03625,0.04375,1.575,33.305,0.83875,3.36125,3.8175000000000003,1.16125
Catbalogan,2024-08-12,1.0,262.02375,0.04375,1.57125,35.15875,0.71375,3.12,3.5275,0.97125
Catbalogan,2024-08-13,1.125,269.11625,0.0375,1.33875,40.36875,0.51125,3.5112500000000004,3.86,0.78125
Catbalogan,2024-08-14,1.25,304.58125,0.03125,2.28875,40.3225,1.1925,7.047499999999999,7.52,0.92875
Catbalogan,2024-08-15,1.625,322.9375,0.03375,2.56,55.96875,2.05375,13.01375,13.58625,0.665
Catbalogan,2024-08-16,1.0,285.38625,0.02,1.9125,22.30625,0.605,3.41875,3.92,1.6099999999999999
Catbalogan,2024-08-17,1.0,252.4275,0.02,1.4025,19.33625,0.505,2.33875,2.88,1.1212499999999999
Catbalogan,2024-08-18,1.0,252.00875000000002,0.01125,1.40125,18.16,0.445,2.0825,2.4699999999999998,1.0225
Catbalogan,2024-08-19,1.0,254.5125,0.026250000000000002,1.6012499999999998,18.22625,0.5549999999999999,2.1025,2.52625,1.41375
Catbalogan,2024-08-20,1.0,262.85625,0.03875,1.70625,23.0225,0.6475,2.065,2.61875,1.92875
Catbalogan,2024-08-21,1.0,251.175,0.0375,1.33875,26.07375,0.6225,2.39125,3.29625,1.345
Catbalogan,2024-08-22,1.0,278.29625,0.043750000000000004,2.01375,23.09,1.34125,3.70375,4.5875,2.21
Catbalogan,2024-08-23,1.125,257.015,0.0325,1.85625,20.28,2.78625,6.35375,6.81875,1.01
Catbalogan,2024-08-24,1.125,314.59375,0.02125,2.51875,36.54625,1.0162499999999999,5.9325,6.30125,1.24875
Catbalogan,2024-08-25,1.0,308.33500000000004,0.0125,2.18625,31.65,0.56375,3.26125,3.4987500000000002,0.81
Catbalogan,2024-08-26,1.125,323.775,0.065,2.7375,36.56875,1.19875,4.1575,4.47375,0.7675
Catbalogan,2024-08-27,1.0,341.71375,0.04,2.2649999999999997,32.32125,0.67875,3.4725,3.7675,0.7224999999999999
Catbalogan,2024-08-28,1.0,327.53000000000003,0.05375,3.1525,27.90625,1.79375,3.20375,3.6075,0.9762500000000001
Catbalogan,2024-08-29,1.0,299.1575,0.0225,3.1625,29.79625,2.1100000000000003,3.0774999999999997,3.3975,0.6749999999999999
Catbalogan,2024-08-30,1.0,313.76,0.0375,2.8762499999999998,30.80125,1.23375,3.77,4.1587499999999995,0.74125
Catbalogan,2024-08-31,1.125,334.6225,0.02125,2.07625,24.509999999999998,1.7962500000000001,5.7575,6.17875,1.53625
Cauayan,2024-08-01,1.75,502.34875,0.34125,7.74,18.65125,1.19625,13.59,15.3675,20.127499999999998
Cauayan,2024-08-02,1.625,464.38125,0.5225,5.43375,20.6725,0.88,11.905000000000001,13.3825,14.76125
Cauayan,2024-08-03,1.875,481.07,0.25875,6.7299999999999995,22.44,1.08875,12.75625,14.487499999999999,19.158749999999998
Cauayan,2024-08-04,1.5,469.3875,0.17125,7.641249999999999,20.618750000000002,1.22625,11.88,13.89,26.6625
Cauayan,2024-08-05,1.25,388.0275,0.21625,3.05875,24.3525,0.5800000000000001,8.24375,9.4075,7.8725
Cauayan,2024-08-06,2.0,499.84375,0.24125,5.358750000000001,28.11125,1.08125,15.61,17.591250000000002,13.3575
Cauayan,2024-08-07,2.125,521.125,0.24000000000000002,7.14625,34.33125,1.41875,19.915,22.786250000000003,18.865
Cauayan,2024-08-08,2.0,452.69625,0.18125,6.6899999999999995,30.067500000000003,1.45625,13.9125,16.76,19.04
Cauayan,2024-08-09,2.0,601.65,0.23875,8.83125,24.9875,1.6675,17.11,19.515,22.135
Cauayan,2024-08-10,2.25,553.25125,0.22999999999999998,7.29,41.55875,1.6724999999999999,19.18375,22.22375,26.12375
Cauayan,2024-08-11,1.625,473.56125,0.15875,7.2275,34.8025,1.48125,13.0875,15.675,26.63875
Cauayan,2024-08-12,1.75,444.35125,0.1825,6.3875,27.4625,1.2275,11.32125,13.89125,17.5125
Cauayan,2024-08-13,1.875,527.79875,0.165,7.8462499999999995,16.5375,1.265,15.5875,17.771250000000002,16.70375
Cauayan,2024-08-14,1.75,530.3025,0.545,7.9375,23.595,1.66125,14.08375,16.486250000000002,23.68625
Cauayan,2024-08-15,1.625,512.78,0.19125,5.9425,23.24125,1.0125,14.21625,15.90375,12.595
Cauayan,2024-08-16,1.75,545.3225,0.10625,7.88125,26.46625,1.285,14.76,16.4975,20.25
Cauayan,2024-08-17,1.625,449.36,0.2375,4.28125,22.4175,0.66875,9.58625,10.83625,8.60875
Cauayan,2024-08-18,1.875,517.36875,0.12625,6.52625,24.3725,1.16625,14.9575,17.005,18.5
Cauayan,2024-08-19,1.625,481.90375,0.1525,7.39875,20.93625,1.35375,12.0275,14.4225,18.7775
Cauayan,2024-08-20,1.625,454.78375,0.1625,5.54125,23.603749999999998,0.9625,11.67,13.29875,12.1275
Cauayan,2024-08-21,1.875,468.55375,0.29875,5.53125,35.606249999999996,1.22625,13.001249999999999,15.123750000000001,16.6175
Cauayan,2024-08-22,1.5,410.5575,0.13375,6.00375,20.826249999999998,0.98875,9.46,11.24625,14.65875
Cauayan,2024-08-23,1.5,427.66375,0.18375,6.52375,24.20375,1.11125,11.365,13.00375,18.2
Cauayan,2024-08-24,1.375,374.26,0.5599999999999999,4.85875,18.77875,0.7737499999999999,8.5525,10.04875,13.67125
Cauayan,2024-08-25,1.375,405.1325,0.19125,6.2375,19.2375,0.9349999999999999,8.60125,10.145,17.947499999999998
Cauayan,2024-08-26,1.5,436.0075,0.1625,7.72375,15.26,1.12125,9.73125,11.415,20.10625
Cauayan,2024-08-27,1.375,415.9825,0.25625,5.34,21.685000000000002,0.96625,9.46625,11.08125,12.7225
Cauayan,2024-08-28,1.375,402.62874999999997,0.11374999999999999,4.27125,23.7825,0.74125,9.515,10.87125,8.79875
Cauayan,2024-08-29,2.375,632.52375,0.6549999999999999,7.9675,24.8225,1.49125,22.8275,25.37125,22.333750000000002
Cauayan,2024-08-30,1.5,391.77875,0.0975,4.82,24.083750000000002,0.715,11.1525,12.375,8.98125
Cauayan,2024-08-31,1.125,398.875,0.075,3.1775,28.30375,0.47250000000000003,8.00125,8.98125,4.87375
Cavite City,2024-08-01,3.0,684.2625,0.15125,13.998750000000001,65.61375,7.036250000000001,31.75875,49.495000000000005,3.3225
Cavite City,2024-08-02,4.125,1038.4925,0.615,31.037499999999998,86.41,15.435,55.19,76.82625,5.98
Cavite City,2024-08-03,3.25,643.79125,0.14125000000000001,9.8925,97.27499999999999,6.06625,40.62,54.21125,5.25125
Cavite City,2024-08-04,3.0,617.50375,0.1975,10.44625,61.29,4.68625,29.14,42.33875,5.3525
Cavite City,2024-08-05,1.125,293.315,0.15875,7.88875,45.6875,3.20125,2.40625,11.04875,0.515
Cavite City,2024-08-06,1.0,284.13625,0.1225,6.20125,38.31125,2.7175,2.395,8.06375,0.29875
Cavite City,2024-08-07,1.0,282.885,0.12875,4.4712499999999995,40.18875,2.3899999999999997,1.99375,8.02375,0.31625000000000003
Cavite City,2024-08-08,1.0,275.37624999999997,0.18875,4.3025,35.49375,2.315,1.92375,7.55625,0.28125
Cavite City,2024-08-09,1.0,261.60625,0.13625,4.95875,36.3,2.52,1.57125,7.6274999999999995,0.34375
Cavite City,2024-08-10,1.0,253.26125,0.16875,4.48625,30.155,2.25375,1.55875,6.75375,0.365
Cavite City,2024-08-11,1.0,281.21500000000003,0.15375,4.14875,28.7225,2.27875,2.39875,9.012500000000001,0.50375
Cavite City,2024-08-12,1.0,295.40125,0.395,6.09,20.642500000000002,2.965,3.3875,13.2675,0.6837500000000001
Cavite City,2024-08-13,1.25,326.275,0.4175,7.4175,18.826249999999998,2.8475,3.93625,13.32125,1.18375
Cavite City,2024-08-14,1.5,360.07125,0.395,10.025,16.60625,3.31625,4.955,17.18125,1.53625
Cavite City,2024-08-15,1.5,404.71625,0.38125000000000003,11.467500000000001,23.2125,3.68375,6.69875,20.4825,2.1174999999999997
Cavite City,2024-08-16,2.375,697.615,1.9149999999999998,21.05125,50.72375,7.20625,27.006249999999998,45.87125,4.95
Cavite City,2024-08-17,2.875,771.4662500000001,5.34375,14.8925,58.2375,6.3225,31.103749999999998,50.68125,6.5275
Cavite City,2024-08-18,4.125,1403.57,2.31,37.05875,63.981249999999996,13.50875,73.44875,97.67875,7.1525
Cavite City,2024-08-19,4.75,1895.90375,2.26625,54.87875,47.92375,25.07875,98.25750000000001,120.26124999999999,8.00625
Cavite City,2024-08-20,4.5,1361.84625,2.38125,46.63375,111.07,40.666250000000005,116.02,139.9675,9.4025
Cavite City,2024-08-21,4.625,1310.9450000000002,3.2849999999999997,35.067499999999995,64.8875,29.1475,88.83625,116.15124999999999,8.16125
Cavite City,2024-08-22,3.5,929.5962499999999,0.7862499999999999,21.51125,75.855,9.7375,48.72,69.2375,7.91
Cavite City,2024-08-23,4.25,1054.7662500000001,0.69875,26.738750000000003,98.8525,19.9825,78.93875,102.42999999999999,7.9875
Cavite City,2024-08-24,4.5,1132.37,0.8600000000000001,30.310000000000002,96.55875,18.545,81.335,99.48125,5.52875
Cavite City,2024-08-25,3.625,1110.25625,0.39875,36.15875,63.6475,12.3975,54.2,68.1525,4.42375
Cavite City,2024-08-26,1.25,316.26375,0.17750000000000002,8.92625,39.25,3.0925000000000002,7.3687499999999995,14.9475,0.61
Cavite City,2024-08-27,1.0,251.3825,0.04625,6.415,34.64625,2.16,1.38,6.03,0.2525
Cavite City,2024-08-28,1.0,301.66,0.06874999999999999,3.98,44.0775,1.7725,1.42,5.065,0.255
Cavite City,2024-08-29,1.125,295.81875,0.0225,3.1325,41.0375,1.26125,1.51875,4.12125,0.17125
Cavite City,2024-08-30,1.0,293.315,0.08625000000000001,4.47125,38.7125,1.71,3.47125,6.9,0.38375
Cavite City,2024-08-31,2.875,651.7175,0.47624999999999995,11.17625,106.9075,9.17375,46.54375,56.10874999999999,2.335
Cebu City,2024-08-01,2.375,587.88,0.11875,11.42375,32.72375,7.7275,26.498749999999998,32.90625,12.385
Cebu City,2024-08-02,1.5,438.93,0.20875,7.26625,16.46375,4.12375,11.14625,15.25,5.55
Cebu City,2024-08-03,1.0,330.03125,0.15625,4.32375,15.07625,2.35375,3.9775,6.42375,3.51125
Cebu City,2024-08-04,1.0,290.39375,0.095,2.85125,17.065,1.79375,2.165,3.75125,2.24375
Cebu City,2024-08-05,1.0,277.045,0.10875,2.4625,19.245,1.86625,1.455,2.84625,1.61
Cebu City,2024-08-06,1.125,326.27750000000003,0.19875,3.79125,12.7225,2.8,3.03625,5.00125,3.48375
Cebu City,2024-08-07,1.125,385.10625,0.47000000000000003,6.03625,19.28875,3.975,7.2625,11.307500000000001,4.48
Cebu City,2024-08-08,1.125,412.64375,0.3025,8.62125,18.21625,5.4025,7.94625,12.64875,8.350000000000001
Cebu City,2024-08-09,1.375,385.5225,0.205,7.3,24.68625,4.63375,8.53625,12.8575,6.39125
Cebu City,2024-08-10,1.0,295.4025,0.15375,3.88625,15.591249999999999,2.25,3.30625,5.68,2.955
Cebu City,2024-08-11,1.0,322.52125,0.36375,5.345,12.68,2.8850000000000002,5.233750000000001,8.280000000000001,3.9749999999999996
Cebu City,2024-08-12,1.0,310.00374999999997,0.24875,4.5175,16.15,2.95375,4.39875,7.4475,3.385
Cebu City,2024-08-13,1.625,459.375,0.43125,10.10125,16.841250000000002,6.65875,12.865,17.82,7.73875
Cebu City,2024-08-14,1.625,430.58625,0.15125,9.36625,25.31375,6.02375,12.23,16.63125,6.98625
Cebu City,2024-08-15,2.0,500.26125,0.2025,11.90625,29.83,7.938750000000001,15.98125,21.80625,11.30125
Cebu City,2024-08-16,2.375,671.7425,0.14375,19.44,35.875,11.8175,26.16875,32.38125,18.42125
Cebu City,2024-08-17,2.75,636.69875,0.1975,12.895,42.7375,9.9625,32.78,37.28,18.72
Cebu City,2024-08-18,2.125,556.17125,0.26625,13.6675,23.0675,8.4025,18.96,22.875,16.5825
Cebu City,2024-08-19,2.25,678.42125,0.3725,18.1875,21.8825,11.408750000000001,21.61875,27.40125,20.575
Cebu City,2024-08-20,2.625,630.8575000000001,0.36,13.19,43.31875,9.186250000000001,25.26125,30.625,12.4375
Cebu City,2024-08-21,1.75,554.5025,0.87125,12.01625,21.8325,7.1325,17.00125,21.271250000000002,8.905
Cebu City,2024-08-22,1.75,478.14750000000004,0.1325,9.098749999999999,20.68625,5.375,13.725,17.4875,8.585
Cebu City,2024-08-23,2.5,604.15125,0.43000000000000005,15.56375,12.07,9.20375,23.12,28.455,17.78
Cebu City,2024-08-24,1.125,356.31624999999997,0.06875,5.58875,21.45625,2.8575,6.23,8.585,3.8075
Cebu City,2024-08-25,1.0,298.73875,0.08750000000000001,3.0525,13.92625,1.86625,2.4699999999999998,4.0975,2.30125
Cebu City,2024-08-26,1.0,322.10375,0.1275,2.95375,15.06375,2.045,2.55125,4.285,2.09125
Cebu City,2024-08-27,1.0,314.1775,0.0925,2.72375,13.3,1.99125,1.79875,3.27875,1.7575
Cebu City,2024-08-28,1.0,290.39375,0.08625,2.30375,17.63625,1.885,1.72875,3.1,1.5250000000000001
Cebu City,2024-08-29,1.0,280.38125,0.085,2.685,14.675,2.0125,1.63125,3.03375,1.6300000000000001
Cebu City,2024-08-30,1.375,407.22,0.13875,7.64625,17.787499999999998,4.8950000000000005,6.17375,8.855,6.641249999999999
Cebu City,2024-08-31,2.25,640.45375,0.645,16.1125,29.0325,9.07625,21.65125,26.18875,15.00375
City of Marikina,2024-08-01,3.875,1325.13125,8.58,29.228749999999998,28.017500000000002,20.0125,59.0225,72.5725,10.0225
City of Marikina,2024-08-02,4.625,2087.8325,14.61375,44.942499999999995,47.49875,31.919999999999998,112.85499999999999,133.57375,20.0125
City of Marikina,2024-08-03,4.125,1275.0625,2.915,25.26375,41.885,13.9475,73.77625,86.1375,7.608750000000001
City of Marikina,2024-08-04,3.875,1104.8325,3.57125,23.39125,46.42125,15.48125,57.76375,69.72125,10.2275
City of Marikina,2024-08-05,3.5,1521.23,10.39875,38.0425,26.6,22.33625,49.62625,65.3825,12.895
City of Marikina,2024-08-06,2.625,1168.25125,11.115,27.44125,12.123750000000001,17.495,33.1575,43.7975,7.5825
City of Marikina,2024-08-07,2.125,760.2,3.2962499999999997,20.04875,24.5875,13.32875,17.2625,27.125,6.80625
City of Marikina,2024-08-08,2.25,801.9225,5.016249999999999,19.9325,23.5575,13.888750000000002,18.61625,28.4925,7.5225
City of Marikina,2024-08-09,1.75,701.7875,4.51625,18.47625,16.95875,12.129999999999999,15.35375,24.72,6.91125
City of Marikina,2024-08-10,1.625,545.3225,1.7225000000000001,14.401250000000001,21.4325,8.4875,9.89,16.94875,4.73125
City of Marikina,2024-08-11,2.25,808.5975,7.36125,15.905,24.647499999999997,12.18875,21.355,31.39875,9.35
City of Marikina,2024-08-12,2.0,731.41,6.7,14.5125,14.54875,11.1625,17.6375,28.18,6.525
City of Marikina,2024-08-13,2.625,1061.02375,9.6625,21.91375,15.7025,14.126249999999999,33.79,49.49625,8.65375
City of Marikina,2024-08-14,3.25,1497.86625,21.486250000000002,28.435,12.44375,25.2875,55.113749999999996,78.05875,21.06125
City of Marikina,2024-08-15,2.875,1215.8162499999999,13.08625,27.526249999999997,15.41,18.11875,39.34125,55.446250000000006,8.54375
City of Marikina,2024-08-16,4.125,1779.9125,19.225,39.275,34.2875,29.595,78.41375,96.51625,17.27375
City of Marikina,2024-08-17,3.375,1375.20125,15.035,28.8425,24.4575,19.5775,49.50125,66.6975,10.43375
City of Marikina,2024-08-18,4.5,1638.8925,7.265,40.615,21.725,23.58875,76.95375,102.69625,10.59375
City of Marikina,2024-08-19,3.875,1431.9425,7.125,35.25625,15.6875,27.4775,62.21,87.2375,11.04375
City of Marikina,2024-08-20,4.75,1556.2775,7.63875,32.2375,79.04375,32.18875,91.26375,122.1025,9.1125
City of Marikina,2024-08-21,3.0,1138.21125,12.10125,29.01375,3.87375,24.305,39.33,59.01625,9.065
City of Marikina,2024-08-22,3.125,1169.9225000000001,6.86125,26.5075,24.42125,19.29625,48.88875,66.64625000000001,8.6775
City of Marikina,2024-08-23,4.0,1513.71875,10.44,30.53125,51.315,27.06,81.20375,102.57,10.37125
City of Marikina,2024-08-24,4.0,1360.18,13.285,26.0475,37.775,23.4875,67.49375,86.09125,11.13125
City of Marikina,2024-08-25,3.5,1192.45,9.0825,24.5575,28.57875,16.3175,50.85875,63.8525,9.05875
City of Marikina,2024-08-26,3.75,1651.40625,8.77875,37.463750000000005,7.797499999999999,22.54375,87.0925,101.31,11.067499999999999
City of Marikina,2024-08-27,2.75,1234.17375,18.173750000000002,25.9825,8.47625,20.13375,36.54375,48.3025,9.15125
City of Marikina,2024-08-28,2.375,1043.915,9.9275,20.8225,21.45875,16.16875,25.945,33.27625,7.48
City of Marikina,2024-08-29,1.75,778.55625,2.3337499999999998,22.705,15.266250000000001,15.213750000000001,15.01375,19.990000000000002,5.175
City of Marikina,2024-08-30,2.875,1198.7075,12.54,25.095,16.94875,16.61625,37.1125,47.83875,6.74625
City of Marikina,2024-08-31,4.625,2057.79125,13.70875,34.57375,113.63625,36.21125,142.18375,160.79000000000002,12.47625
City of Masbate,2024-08-01,1.0,294.5675,0.017499999999999998,1.7325,26.05,0.3025,4.50375,4.95125,1.87
City of Masbate,2024-08-02,1.625,327.94375,0.015000000000000001,1.8287499999999999,49.39875,0.3425,7.715,8.11875,1.80125
City of Masbate,2024-08-03,1.125,294.98375,0.0125,1.36375,35.00125,0.26625,3.6449999999999996,3.95375,2.0625
City of Masbate,2024-08-04,1.0,253.26000000000002,0.02,0.60875,23.26875,0.1225,1.235,1.54125,0.575
City of Masbate,2024-08-05,1.0,259.51875,0.0075,0.55625,23.02375,0.13375,0.8275,1.18875,0.39875
City of Masbate,2024-08-06,1.0,276.2075,0.0125,1.0,22.57625,0.24625,1.3675,1.7675,0.56875
City of Masbate,2024-08-07,1.0,291.64625,0.02125,1.28125,27.31375,0.30875,2.46125,3.15,0.8975
City of Masbate,2024-08-08,1.0,293.315,0.02125,0.8325,24.2275,0.24,2.50125,3.10875,0.735
City of Masbate,2024-08-09,1.0,244.49875,0.026250000000000002,0.66375,22.619999999999997,0.22125,1.78,2.7475,0.665
City of Masbate,2024-08-10,1.0,261.18625000000003,0.024999999999999998,1.07125,20.6075,0.27749999999999997,2.315,2.965,0.7175
City of Masbate,2024-08-11,1.0,242.82875,0.0275,0.68375,17.815,0.18375,1.345,2.1225,0.6375
City of Masbate,2024-08-12,1.0,235.73625,0.0225,0.64125,19.78,0.15125,1.3825,1.9475,0.58875
City of Masbate,2024-08-13,1.0,229.68625,0.01,0.7162499999999999,17.70375,0.15375,1.0775,1.655,0.8362499999999999
City of Masbate,2024-08-14,1.0,284.135,0.015,1.49875,24.474999999999998,0.30625,3.795,4.2125,1.17625
City of Masbate,2024-08-15,1.0,274.12125000000003,0.0225,1.4875,22.93375,0.27875,3.04875,3.425,1.3775
