city_name,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
San Pablo,2.435483870967742,843.4700806451613,3.9693951612903224,17.72741935483871,30.55733870967742,6.606088709677419,29.37983870967742,36.98959677419355,13.10383064516129
San Pedro,1.6088709677419355,487.05931451612906,0.14451612903225808,5.293629032258064,27.12959677419355,0.7471370967741935,12.30383064516129,13.759072580645162,7.0216532258064515
Santa Rosa,2.4475806451612905,706.186814516129,1.1668951612903224,10.916612903225808,27.762459677419354,2.259879032258065,26.463870967741936,28.83975806451613,3.6858467741935486
Santiago,1.2943548387096775,305.7245161290323,0.039395161290322576,1.490524193548387,45.39451612903226,0.5960080645161291,7.138185483870967,7.635443548387096,0.8844758064516128
Santo Tomas,1.4919354838709677,419.42729838709676,0.11596774193548388,4.124193548387097,23.881330645161288,0.6458064516129032,10.27266129032258,11.44875,3.6853225806451615
Silay City,1.1169354838709677,293.9612903225806,0.07141129032258065,2.6183064516129035,31.345524193548385,1.1330241935483871,3.450766129032258,4.671169354838709,0.9096370967741936
Sipalay,1.1653225806451613,304.35157258064515,0.02217741935483871,2.390483870967742,27.815806451612904,0.5878225806451612,4.01508064516129,4.396854838709678,2.05
Surigao City,1.028225806451613,258.9202419354839,0.02907258064516129,1.229274193548387,31.25790322580645,0.43181451612903227,1.561209677419355,1.6627822580645162,0.29395161290322586
Tabaco,1.5887096774193548,353.82733870967746,0.07137096774193548,4.234314516129031,23.330000000000002,13.803145161290322,12.847379032258065,14.30907258064516,3.8125806451612902
Tabuk,1.064516129032258,303.76616935483867,0.03665322580645161,1.7187903225806451,19.201532258064514,0.4578225806451613,5.547741935483871,6.095967741935484,2.340241935483871
Tacloban City,1.157258064516129,328.8808467741935,0.05193548387096775,3.611290322580645,23.25665322580645,1.2189516129032258,5.986129032258065,6.914879032258065,1.7321774193548387
Tacurong,1.6975806451612903,526.1985080645161,0.4734274193548387,6.731895161290322,17.405362903225804,0.841975806451613,13.234032258064516,14.787177419354839,7.357298387096773
Tagaytay City,1.6008064516129032,455.0803629032258,0.5176209677419356,8.724475806451613,29.57540322580645,3.218306451612903,13.96125,17.696814516129034,3.137379032258065
Taguig,3.092741935483871,1485.2944758064518,15.042661290322581,33.24729838709678,33.43766129032259,25.59225806451613,62.73657258064516,76.64754032258064,9.407661290322581
Talisay,1.189516129032258,279.02842741935484,0.05475806451612903,2.197701612903226,24.529677419354837,1.1956451612903225,5.9174999999999995,6.475846774193548,0.7361693548387096
Tanauan,1.7419354838709677,566.8852419354839,1.5216935483870968,12.881693548387096,26.980201612903226,6.057782258064516,15.955362903225806,21.243870967741938,4.136733870967742
Tandag,1.0,257.74931451612906,0.019798387096774193,1.2971774193548387,13.51741935483871,0.3818951612903226,3.0408064516129034,3.6059274193548387,1.836532258064516
Tangub,1.1169354838709677,293.9612903225806,0.07141129032258065,2.6183064516129035,31.345524193548385,1.1330241935483871,3.450766129032258,4.671169354838709,0.9096370967741936
Tanjay,1.1370967741935485,297.1510483870968,0.06963709677419355,2.222298387096774,16.03891129032258,0.451008064516129,4.745403225806451,5.621209677419355,3.717217741935484
Tarlac City,2.3951612903225805,673.7237903225806,1.4506451612903226,13.629999999999999,24.36032258064516,3.486733870967742,25.206975806451613,28.542258064516126,9.300040322580644
Tayabas,1.8225806451612903,517.7524193548387,0.4612096774193548,11.618508064516128,34.791693548387094,5.966814516129032,18.87858870967742,26.24076612903226,3.7943145161290324
Toledo City,1.2620967741935485,306.38399193548383,0.042137096774193555,3.0003629032258066,32.323185483870965,2.0064516129032257,5.7541935483870965,8.138951612903226,2.8568548387096775
Tuguegarao,1.4596774193548387,413.0071370967742,0.1115725806451613,3.519435483870968,22.613266129032258,0.6348790322580645,9.608991935483871,10.831532258064515,4.593508064516129
Urdaneta,2.254032258064516,638.3666532258064,1.5841129032258066,14.287217741935484,30.22008064516129,5.983064516129032,23.132782258064516,25.653387096774193,7.556451612903226
Valencia,1.3548387096774193,370.8266532258064,0.09620967741935484,6.598387096774194,30.89467741935484,4.1,8.319354838709677,9.011048387096773,1.9540725806451613
Valenzuela,2.6370967741935485,843.7524596774193,1.6079032258064516,21.530604838709678,41.83568548387097,9.219879032258065,36.32032258064516,49.22548387096774,9.63491935483871
Victorias,1.0766129032258065,287.01616935483867,0.04133064516129032,1.8776612903225807,31.077137096774194,0.9620967741935483,2.9452419354838706,3.8460483870967743,0.7232661290322581
Vigan,1.3024193548387097,288.09306451612906,0.027298387096774197,1.0777016129032257,48.0725,0.4790322580645161,6.4373387096774195,7.188467741935484,0.3545161290322581
Zamboanga City,1.032258064516129,351.7816129032258,0.565241935483871,8.312943548387098,15.460685483870968,2.262701612903226,3.517822580645161,4.105564516129032,4.140887096774194
